ean;sku;name;wysokosc_opak_mm;glebokosc_opak_mm;szerokosc_opak_mm;waga_g;description
;1928796;LEGO NINJAGO 71826 Smocze Spinjitzu — zestaw bitewny;230;110;256;335;"Cechy Liczba minifigurek do zabawy: 2 szt. Zalecany wiek: 6 lat+ Ilość elementów: 186 Instrukcja: Tak Seria: NINJAGO® Waga i rozmiary Wysokość produktu: 140 mm Głębokość produktu: 30 mm Szerokość produktu: 160 mm Dane opakowania Wysokość opakowania: 230 mm Szerokość opakowania: 256 mm Waga wraz z opakowaniem: 335 g Głębokość opakowania: 110 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928797;LEGO MARVEL SUPER HEROES 76311 Miles Morales kontra Spot;262;59;282;583;"Cechy Ilość elementów: 375 Liczba minifigurek do zabawy: 4 szt. Zalecany wiek: 9 lat+ Seria: Marvel Instrukcja: Tak Waga i rozmiary Wysokość produktu: 110 mm Głębokość produktu: 90 mm Szerokość produktu: 150 mm Dane opakowania Głębokość opakowania: 59 mm Waga wraz z opakowaniem: 583 g Wysokość opakowania: 262 mm Szerokość opakowania: 282 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928801;LEGO  Icons 10337 Lamborghini Countach 5000 Quattrovalvole;280;118;454;;"Cechy Ilość elementów: 1506 Instrukcja: Tak Zalecany wiek: 18 lat+ Seria: LEGO® Icons Waga i rozmiary Szerokość produktu: 160 mm Wysokość produktu: 90 mm Głębokość produktu: 340 mm Dane opakowania Wysokość opakowania: 280 mm Głębokość opakowania: 118 mm Waga wraz z opakowaniem: 2,21 kg Szerokość opakowania: 454 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928805;LEGO ICONS 10280 Bukiet kwiatów;382;70;262;745;Cechy Seria: LEGO® Icons Kolor produktu: Wielobarwny Typ produktu: Klocki do budowania Zalecany wiek: 18 lat+ Dane opakowania Głębokość produktu: 70 mm Szerokość produktu: 262 mm Wysokość produktu: 382 mm Waga produktu: 745 g
;1928807;Lego Super Heroes 76284 Figurka Zielonego Goblina;260;70;188;494;"Cechy Ilość elementów: 471 Zalecany wiek: 8 lat+ Instrukcja: Tak Seria: Marvel Waga i rozmiary Wysokość produktu: 240 mm Dane opakowania Szerokość opakowania: 188 mm Wysokość opakowania: 260 mm Głębokość opakowania: 70 mm Waga wraz z opakowaniem: 494 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1928808;LEGO CITY 60452 Mobilna pączkarnia;189;60;260;429;"Cechy Liczba minifigurek do zabawy: 2 szt. Zalecany wiek: 5 lat+ Instrukcja: Tak Seria: City Ilość elementów: 196 Waga i rozmiary Głębokość produktu: 130 mm Wysokość produktu: 120 mm Szerokość produktu: 60 mm Dane opakowania Szerokość opakowania: 260 mm Waga wraz z opakowaniem: 429 g Wysokość opakowania: 189 mm Głębokość opakowania: 60 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928823;LEGO Sonic 77005 Knuckles kontra Dr. Eggman;262;59;282;499;"Cechy Ilość elementów: 350 Zalecany wiek: 8 lat+ Liczba minifigurek do zabawy: 2 szt. Seria: Sonic the Hedgehog™ Instrukcja: Tak Waga i rozmiary Szerokość produktu: 60 mm Głębokość produktu: 70 mm Wysokość produktu: 40 mm Dane opakowania Głębokość opakowania: 59 mm Waga wraz z opakowaniem: 499 g Wysokość opakowania: 262 mm Szerokość opakowania: 282 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928824;LEGO Star Wars 75357 Duch i Upiór II;380;90;480;;"Cechy Zalecany wiek: 10 lat+ Ilość elementów: 1394 Liczba minifigurek do zabawy: 4 szt. Instrukcja: Tak Seria: Star Wars™ Waga i rozmiary Wysokość produktu: 120 mm Szerokość produktu: 260 mm Głębokość produktu: 340 mm Dane opakowania Waga wraz z opakowaniem: 2 kg Szerokość opakowania: 480 mm Wysokość opakowania: 380 mm Głębokość opakowania: 90 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 lat ze względu na ryzyko zadławienia małymi elementami. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1928827;LEGO Star Wars 75431 Zestaw bitewny - żołnierze;191;46;205;240;"Cechy Instrukcja: Tak Ilość elementów: 258 Liczba minifigurek do zabawy: 7 szt. Zalecany wiek: 7 lat+ Seria: Star Wars™ Waga i rozmiary Szerokość produktu: 50 mm Wysokość produktu: 150 mm Głębokość produktu: 90 mm Dane opakowania Głębokość opakowania: 46 mm Waga wraz z opakowaniem: 240 g Wysokość opakowania: 191 mm Szerokość opakowania: 205 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928830;LEGO Marvel Super Heroes 76325 Avengers: Czas Ultrona — Quinjet;280;300;450;;"Cechy Liczba minifigurek do zabawy: 5 szt. Zalecany wiek: 12 lat+ Instrukcja: Tak Ilość elementów: 1131 Seria: Marvel Waga i rozmiary Szerokość produktu: 450 mm Głębokość produktu: 300 mm Wysokość produktu: 280 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928832;LEGO Ninjago 71813 Dojo cienia Wilczej Maski;360;210;450;;"Cechy Zalecany wiek: 9 lat+ Instrukcja: Tak Liczba minifigurek do zabawy: 8 szt. Seria: NINJAGO® Waga i rozmiary Głębokość produktu: 210 mm Szerokość produktu: 450 mm Wysokość produktu: 360 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1928833;LEGO DISNEY 43273 PRINCESS ADVENT CALENDAR 2025;262;71;382;;"Cechy Seria: Disney Zalecany wiek: 5 lat+ Liczba minifigurek do zabawy: 4 szt. Instrukcja: Tak Ilość elementów: 231 Dane opakowania Szerokość opakowania: 382 mm Głębokość opakowania: 71 mm Wysokość opakowania: 262 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1928836;LEGO Ideas 21333 „Gwiaździsta noc” Vincenta van Gogha;375;110;480;2790;"Cechy Seria: Ideas Instrukcja: Tak Liczba minifigurek do zabawy: 1 szt. Ilość elementów: 2316 Zalecany wiek: 18 lat+ Waga i rozmiary Wysokość opakowania: 375 mm Głębokość produktu: 120 mm Wysokość produktu: 280 mm Szerokość opakowania: 480 mm Szerokość produktu: 380 mm Głębokość opakowania: 110 mm Waga produktu: 2,79 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1928839;LEGO ICONS 10368 Botanicals - Chryzantema;260;59;190;366;"Cechy Seria: LEGO® Icons Zalecany wiek: 18 lat+ Ilość elementów: 278 Instrukcja: Tak Waga i rozmiary Wysokość produktu: 260 mm Głębokość produktu: 90 mm Szerokość produktu: 100 mm Dane opakowania Waga wraz z opakowaniem: 366 g Szerokość opakowania: 190 mm Wysokość opakowania: 260 mm Głębokość opakowania: 59 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1928845;LEGO Technic 42214 Supersamochód Lamborghin;262;118;382;;"Cechy Seria: Technic Zalecany wiek: 10 lat+ Instrukcja: Tak Ilość elementów: 1135 Waga i rozmiary Szerokość produktu: 170 mm Głębokość produktu: 400 mm Wysokość produktu: 90 mm Dane opakowania Głębokość opakowania: 118 mm Wysokość opakowania: 262 mm Szerokość opakowania: 382 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1928860;LEGO Star Wars 75351 Hełm księżniczki Lei;354;118;191;870;"Cechy Instrukcja: Tak Ilość elementów: 670 Zalecany wiek: 18 lat+ Seria: Star Wars™ Waga i rozmiary Głębokość produktu: 140 mm Waga produktu: 870 g Szerokość opakowania: 191 mm Szerokość produktu: 110 mm Głębokość opakowania: 118 mm Wysokość produktu: 170 mm Wysokość opakowania: 354 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928864;LEGO Star Wars 75367 Gwiezdny Niszczyciel typu Venator;475;378;520;;"Cechy Ilość elementów: 5374 Seria: Star Wars™ Zalecany wiek: 18 lat+ Liczba minifigurek do zabawy: 2 szt. Instrukcja: Tak Waga i rozmiary Wysokość produktu: 320 mm Głębokość produktu: 1090 mm Szerokość produktu: 540 mm Dane opakowania Wysokość opakowania: 475 mm Szerokość opakowania: 520 mm Waga wraz z opakowaniem: 9,88 kg Głębokość opakowania: 378 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928866;LEGO Architecture 21063 Zamek Neuschwanstein;378;132;555;;"Cechy Ilość elementów: 3455 Instrukcja: Tak Zalecany wiek: 18 lat+ Seria: Architecture Waga i rozmiary Wysokość produktu: 310 mm Głębokość produktu: 200 mm Szerokość produktu: 460 mm Dane opakowania Waga wraz z opakowaniem: 3,39 kg Wysokość opakowania: 378 mm Szerokość opakowania: 555 mm Głębokość opakowania: 132 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928873;LEGO Duplo 10435 Magiczny podwodny pałac Arielki;373;98;553;;"Cechy Liczba minifigurek do zabawy: 2 szt. Ilość elementów: 116 Zalecany wiek: 2 lata+ Instrukcja: Tak Seria: DUPLO® Waga i rozmiary Szerokość produktu: 350 mm Wysokość produktu: 420 mm Głębokość produktu: 210 mm Dane opakowania Głębokość opakowania: 98 mm Wysokość opakowania: 373 mm Szerokość opakowania: 553 mm Waga wraz z opakowaniem: 2 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928877;LEGO Education 45678 Zestaw SPIKE Prime;323;174;438;2080;"Cechy Liczba minifigurek do zabawy: 2 szt. Ilość elementów: 528 Zalecany wiek: 10 lat+ Seria: LEGO® Education Instrukcja: Tak Waga i rozmiary Głębokość opakowania: 174 mm Szerokość opakowania: 438 mm Wysokość opakowania: 323 mm Waga produktu: 2,08 kg"
;1928880;LEGO City 60400 Gokarty i kierowcy wyścigowi;141;45;157;;"Cechy Ilość elementów: 99 Instrukcja: Tak Zalecany wiek: 5 lat+ Liczba minifigurek do zabawy: 2 szt. Seria: City Waga i rozmiary Szerokość produktu: 40 mm Wysokość produktu: 30 mm Głębokość produktu: 80 mm Dane opakowania Szerokość opakowania: 157 mm Wysokość opakowania: 141 mm Głębokość opakowania: 45 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1928884;LEGO JURASSIC WORLD 76969 Szkielety dinozaurów: czaszka triceratopsa;280;59;260;602;"Cechy Liczba minifigurek do zabawy: 1 szt. Instrukcja: Tak Seria: Jurassic World Ilość elementów: 468 Zalecany wiek: 9 lat+ Waga i rozmiary Wysokość produktu: 220 mm Głębokość produktu: 170 mm Szerokość produktu: 170 mm Dane opakowania Wysokość opakowania: 280 mm Szerokość opakowania: 260 mm Głębokość opakowania: 59 mm Waga wraz z opakowaniem: 602 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928903;LEGO Icons 10318 Concorde;475;90;580;;"Cechy Ilość elementów: 2083 Instrukcja: Tak Seria: LEGO® Icons Zalecany wiek: 18 lat+ Waga i rozmiary Głębokość produktu: 320 mm Szerokość produktu: 140 mm Wysokość produktu: 100 mm Dane opakowania Wysokość opakowania: 475 mm Waga wraz z opakowaniem: 3,21 kg Szerokość opakowania: 580 mm Głębokość opakowania: 90 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928904;LEGO MINECRAFT 21272 Ring w Leśnym dworze;262;76;282;530;"Cechy Seria: Minecraft® Liczba minifigurek do zabawy: 4 szt. Instrukcja: Tak Zalecany wiek: 10 lat+ Ilość elementów: 491 Waga i rozmiary Głębokość produktu: 60 mm Wysokość produktu: 170 mm Szerokość produktu: 140 mm Dane opakowania Głębokość opakowania: 76 mm Wysokość opakowania: 262 mm Waga wraz z opakowaniem: 530 g Szerokość opakowania: 282 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928917;LEGO Star Wars 75388 Myśliwiec rycerza Jedi Boba;188;59;260;418;"Cechy Liczba minifigurek do zabawy: 2 szt. Instrukcja: Tak Ilość elementów: 305 Zalecany wiek: 8 lat+ Seria: Star Wars™ Waga i rozmiary Wysokość produktu: 70 mm Głębokość produktu: 260 mm Szerokość produktu: 150 mm Dane opakowania Głębokość opakowania: 59 mm Wysokość opakowania: 188 mm Waga wraz z opakowaniem: 418 g Szerokość opakowania: 260 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928918;LEGO Technic 42171 Mercedes-AMG F1 W14 E Performance;378;87;555;;"Cechy Seria: Technic Ilość elementów: 1642 Instrukcja: Tak Zalecany wiek: 18 lat+ Waga i rozmiary Szerokość produktu: 260 mm Głębokość produktu: 630 mm Wysokość produktu: 130 mm Dane opakowania Głębokość opakowania: 87 mm Wysokość opakowania: 378 mm Szerokość opakowania: 555 mm Waga wraz z opakowaniem: 2,5 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928923;LEGO SONIC 77001 Sonic i biwakowa bitwa;190;45;260;240;"Cechy Liczba minifigurek do zabawy: 1 szt. Seria: Sonic the Hedgehog™ Zalecany wiek: 7 lat+ Ilość elementów: 177 Instrukcja: Tak Waga i rozmiary Szerokość produktu: 60 mm Głębokość produktu: 60 mm Wysokość produktu: 20 mm Dane opakowania Wysokość opakowania: 190 mm Głębokość opakowania: 45 mm Waga wraz z opakowaniem: 240 g Szerokość opakowania: 260 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;1928953;LEGO 21358 Ideas - Maszyna z minifigurkami;452;135;277;;"Cechy Ilość elementów: 1343 Liczba minifigurek do zabawy: 16 szt. Seria: Ideas Zalecany wiek: 18 lat+ Instrukcja: Tak Waga i rozmiary Głębokość produktu: 210 mm Wysokość produktu: 280 mm Szerokość produktu: 170 mm Dane opakowania Głębokość opakowania: 135 mm Waga wraz z opakowaniem: 2,29 kg Szerokość opakowania: 277 mm Wysokość opakowania: 452 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;1929048;LEGO ICONS 10357 Shelby Cobra 427 S/C;277;85;452;;"Cechy Seria: LEGO® Icons Instrukcja: Tak Ilość elementów: 1241 Zalecany wiek: 18 lat+ Waga i rozmiary Szerokość produktu: 140 mm Głębokość produktu: 300 mm Wysokość produktu: 90 mm Dane opakowania Szerokość opakowania: 452 mm Wysokość opakowania: 277 mm Głębokość opakowania: 85 mm Waga wraz z opakowaniem: 1,57 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929193;LEGO DISNEY PRINCESS 43265 Kraina lodu: Zamek w Arendelle;260;60;189;372;"Cechy Zalecany wiek: 5 lat+ Instrukcja: Tak Liczba minifigurek do zabawy: 3 szt. Ilość elementów: 177 Seria: Disney Waga i rozmiary Głębokość produktu: 40 mm Szerokość produktu: 60 mm Wysokość produktu: 250 mm Dane opakowania Szerokość opakowania: 189 mm Wysokość opakowania: 260 mm Waga wraz z opakowaniem: 372 g Głębokość opakowania: 60 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928946;LEGO CITY 60445 F1 Ciężarówka z bolidami RB20 i AMR24 F1;280;77;536;;"Cechy Liczba minifigurek do zabawy: 5 szt. Ilość elementów: 1086 Zalecany wiek: 8 lat+ Seria: City Instrukcja: Tak Waga i rozmiary Szerokość produktu: 70 mm Wysokość produktu: 90 mm Głębokość produktu: 440 mm Dane opakowania Głębokość opakowania: 77 mm Waga wraz z opakowaniem: 1,7 kg Wysokość opakowania: 280 mm Szerokość opakowania: 536 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
